Order_Id,Shipping_Mode,Order_Date,Shipping_Date,Days_for_shipment _scheduled,Days_for_shipping _real,Late_delivery_risk,Delivery_Status
18950,Second Class,10/4/2015,10/10/2015,2,6,Late,Late delivery
19610,Second Class,10/14/2015,10/20/2015,2,6,Late,Late delivery
65011,Second Class,8/6/2017,8/8/2017,2,2,No late,Shipping on time
19380,Second Class,10/10/2015,10/16/2015,2,6,Late,Late delivery
65005,Second Class,8/6/2017,8/12/2017,2,6,Late,Late delivery
20085,Second Class,10/21/2015,10/27/2015,2,6,Late,Late delivery
18245,Second Class,9/24/2015,9/30/2015,2,6,Late,Late delivery
19817,Second Class,10/17/2015,10/20/2015,2,3,Late,Late delivery
10444,Second Class,6/2/2015,6/7/2015,2,5,Late,Late delivery
64637,Second Class,8/1/2017,8/4/2017,2,3,Late,Late delivery
15269,Second Class,8/11/2015,8/16/2015,2,5,Late,Late delivery
14064,Second Class,7/25/2015,7/30/2015,2,5,Late,Late delivery
14551,Second Class,8/1/2015,8/3/2015,2,2,No late,Shipping on time
12698,Second Class,7/5/2015,7/9/2015,2,4,Late,Late delivery
47758,Second Class,11/28/2016,12/2/2016,2,4,Late,Late delivery
68220,Second Class,9/22/2017,9/28/2017,2,6,Late,Late delivery
14730,Second Class,8/4/2015,8/10/2015,2,6,Late,Late delivery
66411,Second Class,8/27/2017,8/29/2017,2,2,No late,Shipping on time
12535,Second Class,7/2/2015,7/8/2015,2,6,Late,Late delivery
67712,Second Class,9/15/2017,9/18/2017,2,3,Late,Late delivery
18593,Second Class,9/29/2015,10/3/2015,2,4,Late,Late delivery
17909,Second Class,9/19/2015,9/24/2015,2,5,Late,Late delivery
16302,Second Class,8/26/2015,8/29/2015,2,3,Late,Late delivery
13343,Second Class,7/14/2015,7/18/2015,2,4,Late,Late delivery
62117,Second Class,6/25/2017,6/28/2017,2,3,Late,Late delivery
62637,Second Class,7/3/2017,7/6/2017,2,3,Late,Late delivery
67845,Second Class,9/17/2017,9/23/2017,2,6,Late,Late delivery
11209,Second Class,6/13/2015,6/18/2015,2,5,Late,Late delivery
41494,Second Class,8/28/2016,9/2/2016,2,5,Late,Late delivery
70044,Second Class,10/19/2017,10/24/2017,2,5,Late,Late delivery
16617,Second Class,8/31/2015,9/3/2015,2,3,Late,Late delivery
14574,Second Class,8/1/2015,8/6/2015,2,5,Late,Late delivery
15599,Second Class,8/16/2015,8/21/2015,2,5,Late,Late delivery
20072,Second Class,10/20/2015,10/23/2015,2,3,Late,Late delivery
12323,Second Class,6/29/2015,7/3/2015,2,4,Late,Late delivery
71295,Second Class,11/6/2017,11/12/2017,2,6,Late,Late delivery
66351,Second Class,8/26/2017,8/28/2017,2,2,No late,Shipping on time
44148,Second Class,10/6/2016,10/10/2016,2,4,Late,Late delivery
53540,Standard Class,2/20/2017,2/26/2017,4,6,Late,Late delivery
57570,Standard Class,4/20/2017,4/26/2017,4,6,Late,Late delivery
5154,Standard Class,3/17/2015,3/22/2015,4,5,Late,Late delivery
9122,Standard Class,5/14/2015,5/17/2015,4,3,No late,Advance shipping
4427,Standard Class,3/6/2015,3/9/2015,4,3,No late,Advance shipping
9340,Standard Class,5/17/2015,5/23/2015,4,6,Late,Late delivery
9331,Standard Class,5/17/2015,5/19/2015,4,2,No late,Advance shipping
58315,Standard Class,5/1/2017,5/7/2017,4,6,Late,Late delivery
54572,Standard Class,3/7/2017,3/10/2017,4,3,No late,Advance shipping
51746,Standard Class,1/25/2017,1/27/2017,4,2,No late,Advance shipping
4269,Standard Class,3/4/2015,3/9/2015,4,5,Late,Late delivery
61346,Standard Class,6/14/2017,6/16/2017,4,2,No late,Advance shipping
1999,Standard Class,1/30/2015,2/4/2015,4,5,Late,Late delivery
53576,Standard Class,2/21/2017,2/23/2017,4,2,No late,Advance shipping
57152,Standard Class,4/14/2017,4/17/2017,4,3,No late,Advance shipping
51674,Standard Class,1/24/2017,1/29/2017,4,5,Late,Late delivery
55336,Standard Class,3/18/2017,3/20/2017,4,2,No late,Advance shipping
53810,Standard Class,2/24/2017,3/2/2017,4,6,Late,Late delivery
59301,Standard Class,5/15/2017,5/17/2017,4,2,No late,Advance shipping
8410,Standard Class,5/3/2015,5/9/2015,4,6,Late,Late delivery
8123,Standard Class,4/29/2015,5/3/2015,4,4,No late,Shipping on time
60567,Standard Class,6/3/2017,6/6/2017,4,3,No late,Advance shipping
3527,Standard Class,2/21/2015,2/24/2015,4,3,No late,Advance shipping
2428,Standard Class,2/5/2015,2/9/2015,4,4,No late,Shipping on time
55174,Standard Class,3/16/2017,3/21/2017,4,5,Late,Late delivery
57032,Standard Class,4/12/2017,4/15/2017,4,3,No late,Advance shipping
10113,Standard Class,5/28/2015,6/1/2015,4,4,No late,Shipping on time
52250,Standard Class,2/1/2017,2/7/2017,4,6,Late,Late delivery
8906,Standard Class,5/10/2015,5/12/2015,4,2,No late,Advance shipping
1386,Standard Class,1/21/2015,1/23/2015,4,2,No late,Advance shipping
59226,Standard Class,5/14/2017,5/16/2017,4,2,No late,Advance shipping
8847,Standard Class,5/10/2015,5/13/2015,4,3,No late,Advance shipping
57929,Standard Class,4/25/2017,4/30/2017,4,5,Late,Late delivery
53505,Standard Class,2/20/2017,2/26/2017,4,6,Late,Late delivery
55636,Standard Class,3/23/2017,3/25/2017,4,2,No late,Advance shipping
57128,Standard Class,4/13/2017,4/17/2017,4,4,No late,Shipping on time
8728,Standard Class,5/8/2015,5/12/2015,4,4,No late,Shipping on time
1105,Standard Class,1/17/2015,1/23/2015,4,6,Late,Late delivery
1797,Standard Class,1/27/2015,1/30/2015,4,3,No late,Advance shipping
1634,Standard Class,1/24/2015,1/29/2015,4,5,Late,Late delivery
6176,Standard Class,4/1/2015,4/3/2015,4,2,No late,Shipping canceled
60460,Standard Class,6/1/2017,6/7/2017,4,6,No late,Shipping canceled
580,Standard Class,1/9/2015,1/15/2015,4,6,No late,Shipping canceled
56244,Standard Class,4/1/2017,4/6/2017,4,5,No late,Shipping canceled
6522,Standard Class,4/6/2015,4/9/2015,4,3,No late,Shipping canceled
58298,Standard Class,5/1/2017,5/5/2017,4,4,No late,Shipping canceled
3625,Standard Class,2/22/2015,2/28/2015,4,6,No late,Shipping canceled
52321,Standard Class,2/2/2017,2/4/2017,4,2,No late,Shipping canceled
58896,Standard Class,5/9/2017,5/11/2017,4,2,No late,Shipping canceled
5919,Standard Class,3/28/2015,4/2/2015,4,5,No late,Shipping canceled
52772,Standard Class,2/9/2017,2/12/2017,4,3,No late,Shipping canceled
9063,Standard Class,5/13/2015,5/17/2015,4,4,No late,Shipping canceled
61419,Standard Class,6/15/2017,6/20/2017,4,5,No late,Shipping canceled
27742,Standard Class,2/9/2016,2/12/2016,4,3,No late,Shipping canceled
24453,Standard Class,12/23/2015,12/27/2015,4,4,No late,Shipping canceled
31145,Standard Class,3/30/2016,4/5/2016,4,6,No late,Shipping canceled
30802,Standard Class,3/25/2016,3/28/2016,4,3,No late,Advance shipping
25875,Standard Class,1/13/2016,1/19/2016,4,6,Late,Late delivery
30589,Standard Class,3/22/2016,3/27/2016,4,5,Late,Late delivery
20931,Standard Class,11/2/2015,11/4/2015,4,2,No late,Advance shipping
45646,Standard Class,10/28/2016,10/30/2016,4,2,No late,Advance shipping
29731,Standard Class,3/9/2016,3/11/2016,4,2,No late,Advance shipping
42777,Standard Class,9/16/2016,9/19/2016,4,3,No late,Advance shipping
23886,Standard Class,12/15/2015,12/17/2015,4,2,No late,Advance shipping
43561,Standard Class,9/27/2016,9/29/2016,4,2,No late,Advance shipping
47846,Standard Class,11/29/2016,12/1/2016,4,2,No late,Advance shipping
21192,Standard Class,11/6/2015,11/9/2015,4,3,No late,Advance shipping
23156,Standard Class,12/5/2015,12/7/2015,4,2,No late,Advance shipping
22811,Standard Class,11/29/2015,12/1/2015,4,2,No late,Advance shipping
25418,Standard Class,1/7/2016,1/11/2016,4,4,No late,Shipping on time
47092,Standard Class,11/18/2016,11/21/2016,4,3,No late,Advance shipping
42658,Standard Class,9/14/2016,9/18/2016,4,4,No late,Shipping on time
23494,Standard Class,12/9/2015,12/14/2015,4,5,Late,Late delivery
27316,Standard Class,2/3/2016,2/5/2016,4,2,No late,Advance shipping
27555,Standard Class,2/7/2016,2/13/2016,4,6,Late,Late delivery
28657,Standard Class,2/23/2016,2/26/2016,4,3,No late,Advance shipping
47011,Standard Class,11/17/2016,11/19/2016,4,2,No late,Advance shipping
21973,Standard Class,11/17/2015,11/21/2015,4,4,No late,Shipping on time
50226,Standard Class,1/3/2017,1/5/2017,4,2,No late,Advance shipping
44617,Standard Class,10/13/2016,10/16/2016,4,3,No late,Advance shipping
21196,Standard Class,11/6/2015,11/8/2015,4,2,No late,Advance shipping
21193,Standard Class,11/6/2015,11/10/2015,4,4,No late,Shipping on time
26073,Standard Class,1/16/2016,1/20/2016,4,4,No late,Shipping on time
44425,Standard Class,10/10/2016,10/16/2016,4,6,Late,Late delivery
49570,Standard Class,12/24/2016,12/30/2016,4,6,Late,Late delivery
42099,Standard Class,9/6/2016,9/11/2016,4,5,Late,Late delivery
47731,Standard Class,11/27/2016,11/29/2016,4,2,No late,Advance shipping
46062,Standard Class,11/3/2016,11/6/2016,4,3,No late,Advance shipping
44938,Standard Class,10/17/2016,10/21/2016,4,4,No late,Shipping on time
50688,Standard Class,1/9/2017,1/13/2017,4,4,No late,Shipping on time
49445,Standard Class,12/22/2016,12/28/2016,4,6,Late,Late delivery
47938,Standard Class,11/30/2016,12/4/2016,4,4,No late,Shipping on time
45249,Standard Class,10/22/2016,10/27/2016,4,5,Late,Late delivery
41874,Standard Class,9/3/2016,9/8/2016,4,5,Late,Late delivery
41572,Standard Class,8/29/2016,9/1/2016,4,3,No late,Advance shipping
41785,Standard Class,9/1/2016,9/7/2016,4,6,Late,Late delivery
42971,Standard Class,9/19/2016,9/21/2016,4,2,No late,Advance shipping
44677,Standard Class,10/14/2016,10/17/2016,4,3,No late,Advance shipping
43266,Standard Class,9/23/2016,9/25/2016,4,2,No late,Advance shipping
47917,Standard Class,11/30/2016,12/3/2016,4,3,No late,Advance shipping
48901,Standard Class,12/14/2016,12/16/2016,4,2,No late,Advance shipping
44265,Standard Class,10/8/2016,10/14/2016,4,6,No late,Shipping canceled
41590,Standard Class,8/30/2016,9/5/2016,4,6,No late,Shipping canceled
45987,Standard Class,11/2/2016,11/5/2016,4,3,No late,Shipping canceled
44452,Standard Class,10/10/2016,10/13/2016,4,3,No late,Shipping canceled
49218,Standard Class,12/19/2016,12/23/2016,4,4,No late,Shipping canceled
47840,Standard Class,11/29/2016,12/5/2016,4,6,No late,Shipping canceled
47493,Standard Class,11/24/2016,11/28/2016,4,4,No late,Shipping canceled
64274,Standard Class,7/27/2017,8/1/2017,4,5,No late,Shipping canceled
13298,Standard Class,7/14/2015,7/18/2015,4,4,No late,Shipping canceled
62786,Standard Class,7/5/2017,7/7/2017,4,2,No late,Shipping canceled
13939,Standard Class,7/23/2015,7/28/2015,4,5,No late,Shipping canceled
46864,Standard Class,11/15/2016,11/20/2016,4,5,No late,Shipping canceled
16590,Standard Class,8/31/2015,9/6/2015,4,6,No late,Shipping canceled
62840,Standard Class,7/6/2017,7/12/2017,4,6,No late,Shipping canceled
66959,Standard Class,9/4/2017,9/9/2017,4,5,No late,Shipping canceled
63220,Standard Class,7/11/2017,7/17/2017,4,6,No late,Shipping canceled
19642,Standard Class,10/14/2015,10/17/2015,4,3,No late,Shipping canceled
65439,Standard Class,8/13/2017,8/18/2017,4,5,No late,Shipping canceled
17363,Standard Class,9/11/2015,9/15/2015,4,4,No late,Shipping canceled
18237,Standard Class,9/24/2015,9/27/2015,4,3,No late,Shipping canceled
66958,Standard Class,9/4/2017,9/8/2017,4,4,No late,Shipping canceled
66764,Standard Class,9/1/2017,9/6/2017,4,5,No late,Shipping canceled
48193,Standard Class,12/4/2016,12/8/2016,4,4,No late,Shipping canceled
15231,Standard Class,8/11/2015,8/13/2015,4,2,No late,Advance shipping
10451,Standard Class,6/2/2015,6/4/2015,4,2,No late,Advance shipping
10459,Standard Class,6/2/2015,6/7/2015,4,5,Late,Late delivery
64222,Standard Class,7/26/2017,7/29/2017,4,3,No late,Advance shipping
63907,Standard Class,7/21/2017,7/24/2017,4,3,No late,Advance shipping
19178,Standard Class,10/7/2015,10/11/2015,4,4,No late,Shipping on time
67046,Standard Class,9/5/2017,9/7/2017,4,2,No late,Advance shipping
65312,Standard Class,8/11/2017,8/14/2017,4,3,No late,Advance shipping
16436,Standard Class,8/28/2015,8/30/2015,4,2,No late,Advance shipping
11822,Standard Class,6/22/2015,6/25/2015,4,3,No late,Advance shipping
19528,Standard Class,10/13/2015,10/17/2015,4,4,No late,Shipping on time
49763,Standard Class,12/27/2016,12/31/2016,4,4,No late,Shipping on time
16013,Standard Class,8/22/2015,8/26/2015,4,4,No late,Shipping on time
17347,Standard Class,9/11/2015,9/14/2015,4,3,No late,Advance shipping
19496,Standard Class,10/12/2015,10/14/2015,4,2,No late,Advance shipping
62789,Standard Class,7/5/2017,7/10/2017,4,5,Late,Late delivery
11674,Standard Class,6/20/2015,6/25/2015,4,5,Late,Late delivery
67866,Standard Class,9/17/2017,9/19/2017,4,2,No late,Advance shipping
13599,Standard Class,7/18/2015,7/23/2015,4,5,Late,Late delivery
10384,Standard Class,6/1/2015,6/6/2015,4,5,Late,Late delivery
63115,Standard Class,7/10/2017,7/16/2017,4,6,Late,Late delivery
63516,Standard Class,7/16/2017,7/18/2017,4,2,No late,Advance shipping
62086,Standard Class,6/25/2017,6/27/2017,4,2,No late,Advance shipping
62817,Standard Class,7/5/2017,7/8/2017,4,3,No late,Advance shipping
10856,Standard Class,6/8/2015,6/10/2015,4,2,No late,Advance shipping
14685,Standard Class,8/3/2015,8/9/2015,4,6,Late,Late delivery
66229,Standard Class,8/24/2017,8/29/2017,4,5,Late,Late delivery
14924,Standard Class,8/6/2015,8/11/2015,4,5,Late,Late delivery
49839,Standard Class,12/28/2016,1/2/2017,4,5,Late,Late delivery
12393,Standard Class,6/30/2015,7/4/2015,4,4,No late,Shipping on time
65898,Standard Class,8/19/2017,8/23/2017,4,4,No late,Shipping on time
64599,Standard Class,7/31/2017,8/5/2017,4,5,Late,Late delivery
65370,Standard Class,8/12/2017,8/18/2017,4,6,Late,Late delivery
19732,Standard Class,10/16/2015,10/19/2015,4,3,No late,Advance shipping
67549,Standard Class,9/13/2017,9/18/2017,4,5,Late,Late delivery
67275,Standard Class,9/9/2017,9/15/2017,4,6,Late,Late delivery
46863,Standard Class,11/15/2016,11/19/2016,4,4,No late,Shipping on time
62306,Standard Class,6/28/2017,6/30/2017,4,2,No late,Advance shipping
18213,Standard Class,9/23/2015,9/27/2015,4,4,No late,Shipping on time
16863,Standard Class,9/4/2015,9/8/2015,4,4,No late,Shipping on time
24764,Standard Class,12/28/2015,1/2/2016,4,5,Late,Late delivery
26670,Standard Class,1/25/2016,1/31/2016,4,6,Late,Late delivery
21971,Standard Class,11/17/2015,11/19/2015,4,2,No late,Advance shipping
27357,Standard Class,2/4/2016,2/7/2016,4,3,No late,Advance shipping
29283,Standard Class,3/3/2016,3/7/2016,4,4,No late,Shipping on time
30724,Standard Class,3/24/2016,3/29/2016,4,5,Late,Late delivery
74454,Standard Class,12/22/2017,12/27/2017,4,5,Late,Late delivery
24558,Standard Class,12/25/2015,12/29/2015,4,4,No late,Shipping on time
23211,Standard Class,12/5/2015,12/7/2015,4,2,No late,Advance shipping
21868,Standard Class,11/16/2015,11/20/2015,4,4,No late,Shipping on time
42271,Standard Class,9/9/2016,9/11/2016,4,2,No late,Advance shipping
50628,Standard Class,1/9/2017,1/13/2017,4,4,No late,Shipping on time
21907,Standard Class,11/16/2015,11/19/2015,4,3,No late,Advance shipping
72442,Standard Class,11/23/2017,11/26/2017,4,3,No late,Advance shipping
21966,Standard Class,11/17/2015,11/19/2015,4,2,No late,Advance shipping
31169,Standard Class,3/30/2016,4/4/2016,4,5,Late,Late delivery
21906,Standard Class,11/16/2015,11/18/2015,4,2,No late,Advance shipping
72460,Standard Class,11/23/2017,11/29/2017,4,6,Late,Late delivery
26861,Standard Class,1/28/2016,1/30/2016,4,2,No late,Advance shipping
22792,Standard Class,11/29/2015,12/2/2015,4,3,No late,Advance shipping
24438,Standard Class,12/23/2015,12/27/2015,4,4,No late,Shipping on time
27957,Standard Class,2/13/2016,2/16/2016,4,3,No late,Advance shipping
47899,Standard Class,11/30/2016,12/5/2016,4,5,Late,Late delivery
22900,Standard Class,12/1/2015,12/7/2015,4,6,Late,Late delivery
30997,Standard Class,3/28/2016,3/31/2016,4,3,No late,Advance shipping
26183,Standard Class,1/18/2016,1/22/2016,4,4,No late,Shipping on time
24314,Standard Class,12/21/2015,12/26/2015,4,5,Late,Late delivery
21267,Standard Class,11/7/2015,11/10/2015,4,3,No late,Advance shipping
30712,Standard Class,3/24/2016,3/27/2016,4,3,No late,Advance shipping
27207,Standard Class,2/2/2016,2/5/2016,4,3,No late,Advance shipping
21407,Standard Class,11/9/2015,11/12/2015,4,3,No late,Advance shipping
25050,Standard Class,1/1/2016,1/7/2016,4,6,Late,Late delivery
23807,Standard Class,12/14/2015,12/17/2015,4,3,No late,Advance shipping
21349,Standard Class,11/8/2015,11/13/2015,4,5,Late,Late delivery
22224,Standard Class,11/21/2015,11/26/2015,4,5,Late,Late delivery
49806,Standard Class,12/28/2016,12/30/2016,4,2,No late,Advance shipping
47044,Standard Class,11/17/2016,11/22/2016,4,5,Late,Late delivery
41676,Standard Class,8/31/2016,9/2/2016,4,2,No late,Advance shipping
49598,Standard Class,12/25/2016,12/29/2016,4,4,No late,Shipping on time
42130,Standard Class,9/6/2016,9/12/2016,4,6,Late,Late delivery
26036,Standard Class,1/16/2016,1/18/2016,4,2,No late,Advance shipping
27457,Standard Class,2/5/2016,2/8/2016,4,3,No late,Advance shipping
21309,Standard Class,11/8/2015,11/13/2015,4,5,Late,Late delivery
23267,Standard Class,12/6/2015,12/9/2015,4,3,No late,Advance shipping
23706,Standard Class,12/13/2015,12/15/2015,4,2,No late,Advance shipping
27729,Standard Class,2/9/2016,2/14/2016,4,5,Late,Late delivery
30519,Standard Class,3/21/2016,3/26/2016,4,5,Late,Late delivery
30658,Standard Class,3/23/2016,3/27/2016,4,4,No late,Shipping on time
30323,Standard Class,3/18/2016,3/22/2016,4,4,No late,Shipping on time
30044,Standard Class,3/14/2016,3/19/2016,4,5,Late,Late delivery
74194,Standard Class,12/19/2017,12/24/2017,4,5,Late,Late delivery
72458,Standard Class,11/23/2017,11/27/2017,4,4,No late,Shipping on time
74451,Standard Class,12/22/2017,12/24/2017,4,2,No late,Advance shipping
22297,Standard Class,11/22/2015,11/25/2015,4,3,No late,Advance shipping
24552,Standard Class,12/25/2015,12/28/2015,4,3,No late,Advance shipping
44706,Standard Class,10/14/2016,10/16/2016,4,2,No late,Advance shipping
48950,Standard Class,12/15/2016,12/21/2016,4,6,Late,Late delivery
47600,Standard Class,11/25/2016,12/1/2016,4,6,Late,Late delivery
43257,Standard Class,9/23/2016,9/26/2016,4,3,No late,Advance shipping
49888,Standard Class,12/29/2016,1/2/2017,4,4,No late,Shipping on time
24752,Standard Class,12/28/2015,12/31/2015,4,3,No late,Advance shipping
24548,Standard Class,12/25/2015,12/29/2015,4,4,No late,Shipping on time
73906,Standard Class,12/14/2017,12/16/2017,4,2,No late,Advance shipping
28355,Standard Class,2/18/2016,2/24/2016,4,6,Late,Late delivery
23456,Standard Class,12/9/2015,12/11/2015,4,2,No late,Advance shipping
74193,Standard Class,12/19/2017,12/23/2017,4,4,No late,Shipping on time
50466,Standard Class,1/6/2017,1/8/2017,4,2,No late,Advance shipping
50377,Standard Class,1/5/2017,1/8/2017,4,3,No late,Advance shipping
61855,Standard Class,6/21/2017,6/27/2017,4,6,Late,Late delivery
67415,Standard Class,9/11/2017,9/17/2017,4,6,Late,Late delivery
66794,Standard Class,9/2/2017,9/7/2017,4,5,Late,Late delivery
17467,Standard Class,9/12/2015,9/15/2015,4,3,No late,Advance shipping
16419,Standard Class,8/28/2015,9/2/2015,4,5,Late,Late delivery
65249,Standard Class,8/10/2017,8/15/2017,4,5,Late,Late delivery
17449,Standard Class,9/12/2015,9/17/2015,4,5,Late,Late delivery
63803,Standard Class,7/20/2017,7/24/2017,4,4,No late,Shipping on time
16969,Standard Class,9/5/2015,9/10/2015,4,5,Late,Late delivery
16369,Standard Class,8/27/2015,9/1/2015,4,5,Late,Late delivery
66702,Standard Class,8/31/2017,9/3/2017,4,3,No late,Advance shipping
10584,Standard Class,6/4/2015,6/9/2015,4,5,Late,Late delivery
17368,Standard Class,9/11/2015,9/15/2015,4,4,No late,Shipping on time
20291,Standard Class,10/24/2015,10/26/2015,4,2,No late,Advance shipping
14384,Standard Class,7/29/2015,8/3/2015,4,5,Late,Late delivery
64066,Standard Class,7/24/2017,7/26/2017,4,2,No late,Advance shipping
67292,Standard Class,9/9/2017,9/12/2017,4,3,No late,Advance shipping
65855,Standard Class,8/19/2017,8/25/2017,4,6,Late,Late delivery
64531,Standard Class,7/30/2017,8/1/2017,4,2,No late,Advance shipping
19168,Standard Class,10/7/2015,10/11/2015,4,4,No late,Shipping on time
16299,Standard Class,8/26/2015,8/31/2015,4,5,Late,Late delivery
17228,Standard Class,9/9/2015,9/13/2015,4,4,No late,Shipping on time
